"Tabela 647 - Custo de projeto m², por tipo de projeto e padrão de acabamento"
"Variável - Custo de projeto m² (Reais)"
"Unidade da Federação - Minas Gerais"
"Padrão de acabamento - Mínimo"
"Mês";"Tipo de projeto"
"Mês";"CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha";"CP.1-2Q.....40 Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha";"CR.1-2Q.....62 Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"CR.1-4Q....122 Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada";"EA.1-US.....04 Especificação tipo ""A"", 1 pavimento, somente unidade sanitária";"EB.1-US.....03 Especificação tipo ""B"", 1 pavimento, somente unidade sanitária";"EA.1-0Q.....22 Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro";"EB.1-0Q.....22 Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro";"EA.1-1Q.....30 Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro";"EB.1-1Q.....32 Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro";"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro";"EB.1-2Q.....39 Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro";"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro";"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha";"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha";"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço";"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada";"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada";"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR12-3QP..6013 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR12-4QP..4050 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada";"PR18-4QP..5870 Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada";"PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas";"PC.18-LA.11072 Prédio comercial, 18 pavimentos, lojas e salas autônomas";"PC.12-LC..6862 Prédio comercial, 12 pavimentos, lojas e andar corrido";"PC.18-LC.10111 Prédio comercial, 18 pavimentos, lojas e andar corrido";"CB-M........31 Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha";"CB-MMIN.....23 Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha";"CB-M........23 Projeto-tipo cesta básica, materiais, sala, circulação, banheiro e cozinha";"CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha";"CB-MMO......23 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha"
"outubro 2012";"555,47";"622,60";"641,24";"-";"-";"1135,41";"1413,40";"807,73";"808,23";"721,98";"736,75";"650,62";"693,09";"653,59";"677,52";"631,67";"542,49";"451,31";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"221,17";"193,55";"242,01";"515,45";"586,41"
"novembro 2012";"557,40";"624,72";"643,28";"-";"-";"1142,05";"1422,54";"810,20";"810,44";"723,87";"738,56";"652,06";"694,58";"654,99";"679,63";"634,56";"545,40";"452,43";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"222,42";"194,81";"243,50";"516,71";"587,91"
"dezembro 2012";"554,58";"621,51";"640,48";"-";"-";"1146,36";"1428,41";"807,90";"807,81";"721,33";"735,98";"649,42";"691,82";"652,72";"676,40";"632,15";"543,17";"451,12";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"221,22";"194,02";"242,81";"515,50";"587,21"
"janeiro 2013";"553,63";"620,44";"639,50";"-";"-";"1144,62";"1426,53";"807,12";"807,13";"720,79";"735,36";"649,06";"691,28";"651,70";"675,19";"630,83";"541,86";"450,10";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"219,81";"192,92";"241,38";"514,10";"585,78"
"fevereiro 2013";"585,52";"656,37";"676,23";"-";"-";"1206,36";"1505,30";"849,45";"852,11";"758,92";"776,46";"683,49";"729,87";"689,75";"714,06";"668,96";"573,86";"474,40";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"222,89";"195,24";"244,29";"545,97";"622,40"
"março 2013";"585,24";"656,02";"676,05";"-";"-";"1202,42";"1502,27";"846,76";"849,67";"756,36";"774,03";"681,19";"727,67";"686,84";"713,73";"667,69";"572,94";"472,42";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"224,38";"196,73";"245,96";"547,46";"624,06"
"abril 2013";"585,79";"656,65";"676,77";"-";"-";"1198,20";"1497,40";"846,23";"850,10";"756,22";"774,59";"681,24";"728,26";"687,54";"714,30";"668,23";"573,23";"471,92";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"223,98";"196,23";"245,27";"547,06";"623,37"
"maio 2013";"544,80";"610,87";"630,13";"-";"-";"1118,40";"1394,20";"792,91";"791,72";"708,05";"721,11";"637,93";"678,37";"639,10";"664,74";"619,50";"533,31";"444,64";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"223,86";"196,10";"245,08";"503,86";"572,75"
"junho 2013";"586,23";"657,57";"677,92";"-";"-";"1209,98";"1511,05";"847,50";"850,25";"756,66";"774,36";"681,23";"727,84";"689,15";"715,47";"670,76";"576,15";"477,12";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"226,05";"197,98";"247,55";"549,13";"625,66"
"julho 2013";"547,10";"613,58";"632,79";"-";"-";"1127,72";"1405,38";"796,68";"794,96";"711,20";"723,90";"640,67";"680,92";"642,17";"667,80";"622,94";"536,67";"447,85";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"226,36";"198,47";"248,09";"506,35";"575,76"
"agosto 2013";"547,86";"614,64";"634,41";"-";"-";"1129,04";"1414,40";"791,05";"794,12";"706,42";"723,04";"636,42";"679,92";"643,00";"668,96";"625,56";"539,18";"445,61";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"227,47";"199,07";"249,17";"507,46";"576,85"
"setembro 2013";"547,36";"614,02";"633,78";"-";"-";"1132,80";"1419,57";"790,90";"794,00";"706,07";"722,79";"635,92";"679,55";"642,87";"668,48";"625,84";"539,51";"445,07";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"227,44";"198,97";"249,55";"507,44";"577,23"
"outubro 2013";"550,09";"617,39";"637,08";"-";"-";"1140,01";"1430,04";"792,16";"795,92";"706,90";"724,14";"636,54";"680,74";"644,71";"672,40";"628,46";"541,92";"446,85";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"230,83";"201,81";"253,00";"510,82";"580,67"
"novembro 2013";"551,45";"618,94";"638,78";"-";"-";"1142,63";"1432,19";"795,38";"798,19";"709,70";"726,28";"639,04";"682,82";"646,35";"674,07";"629,62";"543,09";"449,91";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"231,76";"202,42";"253,88";"511,75";"581,55"
"dezembro 2013";"571,46";"641,33";"662,18";"-";"-";"1184,69";"1486,61";"820,21";"825,18";"731,77";"750,94";"658,62";"705,61";"668,84";"698,44";"653,08";"561,96";"464,87";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"230,03";"201,07";"252,19";"534,57";"608,59"
"janeiro 2014";"573,11";"643,30";"664,22";"-";"-";"1191,26";"1495,71";"824,42";"829,79";"735,41";"755,08";"661,91";"709,56";"672,29";"700,55";"656,32";"565,43";"466,50";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"232,82";"202,97";"255,28";"537,37";"611,68"
"fevereiro 2014";"574,35";"644,57";"665,77";"-";"-";"1195,12";"1498,45";"827,88";"833,09";"738,97";"758,34";"665,31";"712,65";"675,53";"701,94";"657,53";"565,88";"468,12";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"231,97";"202,79";"254,44";"536,52";"610,84"
"março 2014";"575,33";"645,61";"666,77";"-";"-";"1197,60";"1501,67";"828,87";"834,15";"739,84";"759,30";"666,09";"713,54";"676,47";"703,06";"658,81";"567,15";"468,95";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"232,67";"203,41";"255,33";"537,22";"611,72"
"abril 2014";"577,12";"647,56";"668,90";"-";"-";"1202,88";"1510,07";"831,11";"836,65";"741,81";"761,49";"667,89";"715,64";"678,20";"705,40";"660,29";"568,48";"469,66";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"234,60";"204,88";"257,65";"539,14";"614,05"
"maio 2014";"576,61";"647,00";"668,36";"-";"-";"1206,22";"1513,94";"832,20";"837,16";"742,48";"761,83";"668,36";"715,85";"678,50";"704,89";"660,22";"568,72";"471,19";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"234,13";"204,64";"257,18";"538,67";"613,58"
"junho 2014";"583,77";"655,22";"676,54";"-";"-";"1210,60";"1519,19";"840,29";"846,14";"750,22";"770,25";"675,76";"724,12";"687,02";"713,57";"667,71";"575,26";"476,58";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"238,51";"208,12";"261,06";"543,06";"617,45"
"julho 2014";"584,46";"656,09";"677,49";"-";"-";"1214,27";"1524,20";"840,97";"846,31";"750,79";"770,27";"676,28";"724,13";"687,45";"714,71";"668,47";"575,83";"477,57";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"239,42";"209,02";"262,21";"543,96";"618,61"
"agosto 2014";"583,60";"655,14";"676,58";"-";"-";"1208,49";"1515,83";"840,01";"844,96";"750,17";"769,26";"675,87";"723,30";"686,62";"713,53";"667,32";"574,75";"477,66";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"238,18";"207,91";"260,63";"542,72";"617,02"
"setembro 2014";"583,85";"655,39";"676,91";"-";"-";"1211,87";"1518,24";"842,43";"845,74";"752,00";"769,95";"677,32";"723,94";"687,03";"713,82";"667,34";"574,77";"478,96";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"238,57";"208,24";"261,06";"543,12";"617,46"
"outubro 2014";"585,79";"657,52";"679,41";"-";"-";"1212,02";"1518,75";"843,69";"847,02";"753,33";"771,25";"678,69";"725,32";"688,20";"716,10";"669,22";"576,11";"480,00";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"240,29";"209,47";"263,15";"544,84";"619,55"
"novembro 2014";"585,12";"656,75";"678,10";"-";"-";"1204,86";"1507,76";"841,18";"844,03";"751,27";"768,71";"676,94";"722,99";"686,08";"715,06";"667,72";"574,67";"478,73";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"239,35";"208,97";"261,67";"543,89";"618,07"
"dezembro 2014";"608,58";"682,91";"705,22";"-";"-";"1244,82";"1565,34";"867,03";"875,77";"774,85";"797,72";"698,29";"750,16";"711,75";"743,42";"694,64";"596,99";"490,22";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"241,22";"210,30";"263,76";"568,76";"646,95"
"janeiro 2015";"609,64";"684,06";"706,46";"-";"-";"1249,06";"1567,36";"870,91";"877,36";"778,15";"799,10";"701,23";"751,53";"712,59";"744,79";"695,00";"597,34";"493,19";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"241,96";"211,46";"264,76";"569,58";"648,05"
"fevereiro 2015";"610,77";"685,38";"707,63";"-";"-";"1247,61";"1567,81";"870,21";"878,45";"777,89";"800,07";"701,24";"752,50";"713,55";"746,18";"696,35";"598,65";"492,04";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"242,60";"211,86";"265,30";"570,74";"649,19"
"março 2015";"606,94";"681,20";"703,57";"-";"-";"1247,65";"1562,42";"871,70";"875,86";"778,53";"797,55";"701,49";"750,18";"711,18";"741,70";"692,53";"595,75";"495,43";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"240,21";"209,85";"262,80";"568,27";"646,59"
"abril 2015";"609,92";"684,68";"707,29";"-";"-";"1249,15";"1567,21";"871,53";"877,43";"778,78";"798,87";"702,03";"751,41";"712,08";"745,52";"694,88";"597,87";"495,73";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"243,57";"213,10";"266,43";"571,64";"650,22"
"maio 2015";"611,48";"686,50";"708,99";"-";"-";"1259,68";"1576,94";"877,36";"881,58";"783,74";"802,86";"706,22";"755,06";"716,86";"747,40";"697,18";"599,88";"500,89";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"244,26";"213,58";"267,13";"572,85";"651,53"
"junho 2015";"614,74";"690,08";"713,13";"-";"-";"1260,88";"1579,04";"878,28";"882,81";"784,49";"803,91";"706,82";"755,99";"717,05";"751,28";"700,17";"602,07";"499,86";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"248,77";"218,13";"272,26";"577,36";"656,65"
"julho 2015";"618,09";"694,01";"717,33";"-";"-";"1263,18";"1584,95";"882,00";"888,44";"788,27";"808,99";"710,59";"760,94";"721,17";"755,52";"703,71";"605,25";"500,72";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"253,00";"222,06";"276,64";"581,59";"661,04"
"agosto 2015";"613,76";"689,00";"711,00";"-";"-";"1251,86";"1574,21";"878,72";"888,55";"786,70";"809,44";"709,93";"761,60";"720,49";"750,13";"697,65";"600,10";"495,20";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"244,12";"212,85";"266,43";"572,71";"650,82"
"setembro 2015";"615,66";"691,03";"712,82";"-";"-";"1264,58";"1585,33";"888,72";"895,43";"795,30";"815,75";"717,45";"767,47";"725,57";"752,49";"699,12";"601,36";"501,24";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"245,14";"214,01";"267,68";"573,73";"652,07"
"outubro 2015";"615,00";"690,35";"712,38";"-";"-";"1258,28";"1582,62";"884,01";"894,08";"791,71";"814,62";"714,56";"766,47";"724,30";"751,70";"698,35";"600,84";"496,84";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"245,05";"213,90";"267,73";"573,64";"652,13"
"novembro 2015";"615,66";"691,13";"713,16";"-";"-";"1259,12";"1582,95";"885,76";"895,43";"793,20";"815,88";"715,89";"767,65";"725,71";"752,50";"699,48";"602,09";"498,84";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"245,37";"214,11";"267,86";"573,95";"652,25"
"dezembro 2015";"617,15";"692,71";"714,67";"-";"-";"1263,01";"1589,48";"886,19";"897,02";"793,69";"817,21";"716,32";"768,90";"726,54";"754,29";"700,21";"602,54";"497,47";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"246,51";"215,06";"269,03";"575,10";"653,43"
"janeiro 2016";"618,67";"694,47";"716,85";"-";"-";"1267,48";"1590,92";"889,72";"897,79";"796,69";"818,08";"718,97";"769,84";"727,58";"756,17";"701,81";"603,78";"500,79";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"248,10";"216,27";"270,88";"576,69";"655,27"
"fevereiro 2016";"622,53";"698,46";"720,56";"-";"-";"1270,60";"1595,56";"894,94";"903,38";"801,62";"823,12";"723,57";"774,64";"730,31";"760,53";"704,53";"606,12";"500,53";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"250,87";"219,27";"274,19";"579,46";"658,58"
"março 2016";"658,66";"738,97";"762,31";"-";"-";"1346,06";"1693,90";"940,81";"952,92";"842,75";"868,24";"760,46";"816,67";"771,13";"804,74";"746,69";"641,03";"535,44";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"253,53";"221,55";"277,30";"617,51";"703,26"
"abril 2016";"658,61";"739,03";"762,27";"-";"-";"1349,22";"1697,53";"941,78";"953,58";"843,44";"868,78";"760,99";"817,06";"771,69";"804,79";"747,39";"642,08";"537,09";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"253,58";"221,51";"277,44";"617,55";"703,40"
"maio 2016";"662,42";"743,57";"765,80";"-";"-";"1343,97";"1688,49";"946,97";"958,63";"848,87";"873,70";"766,51";"822,14";"776,82";"809,35";"751,49";"645,42";"540,42";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"254,86";"222,56";"277,82";"618,84";"703,78"
"junho 2016";"662,07";"743,13";"765,30";"-";"-";"1341,75";"1686,02";"946,07";"958,12";"848,30";"873,30";"766,12";"821,84";"776,35";"808,78";"750,87";"644,57";"538,28";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"254,25";"221,94";"276,96";"618,22";"702,92"
"julho 2016";"662,02";"743,18";"764,95";"-";"-";"1345,16";"1687,55";"947,60";"958,32";"849,68";"873,49";"767,35";"821,98";"776,93";"808,99";"751,14";"644,48";"540,10";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"253,60";"221,46";"276,53";"617,58";"702,49"
"agosto 2016";"659,18";"740,24";"761,84";"-";"-";"1344,63";"1686,01";"946,05";"956,02";"848,26";"871,22";"766,10";"819,73";"774,95";"805,80";"748,35";"642,40";"540,73";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"250,85";"219,67";"273,54";"614,83";"699,51"
"setembro 2016";"672,03";"755,10";"776,37";"-";"-";"1350,54";"1693,26";"960,19";"970,85";"861,64";"884,79";"779,11";"833,25";"788,44";"821,77";"760,18";"652,88";"550,74";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"259,79";"227,32";"281,37";"623,76";"707,33"
"outubro 2016";"672,00";"755,00";"776,22";"-";"-";"1352,01";"1693,75";"962,85";"972,73";"864,12";"886,43";"781,41";"834,75";"788,83";"821,69";"759,50";"652,06";"550,72";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"258,56";"226,60";"280,04";"622,53";"706,00"
"novembro 2016";"671,53";"754,33";"775,98";"-";"-";"1349,68";"1690,59";"962,28";"972,64";"863,95";"886,45";"781,50";"834,85";"788,19";"821,03";"758,21";"650,62";"548,69";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"257,60";"226,08";"279,04";"621,57";"705,00"
"dezembro 2016";"674,33";"757,38";"779,15";"-";"-";"1352,71";"1696,03";"964,99";"975,55";"866,42";"888,98";"783,64";"837,28";"790,08";"824,25";"760,31";"652,53";"549,68";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"260,12";"228,34";"281,61";"624,09";"707,58"
"janeiro 2017";"674,91";"758,21";"779,96";"-";"-";"1354,05";"1695,93";"964,78";"974,79";"866,21";"888,22";"783,34";"836,53";"789,69";"825,16";"761,16";"653,12";"550,05";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"261,07";"229,34";"282,70";"625,04";"708,66"
"fevereiro 2017";"676,50";"759,98";"781,67";"-";"-";"1363,43";"1707,92";"967,55";"977,46";"868,54";"890,33";"785,45";"838,43";"791,36";"827,51";"762,35";"654,03";"552,02";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"262,46";"230,86";"284,72";"626,43";"710,68"
"março 2017";"700,03";"786,27";"808,58";"-";"-";"1411,38";"1771,61";"997,10";"1009,54";"894,88";"919,54";"809,07";"865,54";"817,80";"856,08";"789,33";"676,11";"568,50";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"262,11";"230,94";"284,22";"651,90";"740,39"
"abril 2017";"701,01";"787,29";"809,74";"-";"-";"1407,19";"1769,59";"996,55";"1011,61";"895,18";"921,54";"809,81";"867,53";"818,35";"857,08";"789,38";"675,94";"564,51";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"262,46";"231,31";"284,65";"652,25";"740,82"
"maio 2017";"703,32";"789,96";"812,06";"-";"-";"1404,16";"1765,41";"999,08";"1014,55";"897,83";"924,35";"812,47";"870,41";"821,23";"859,90";"791,47";"677,77";"566,30";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"263,25";"231,85";"284,93";"653,04";"741,10"
"junho 2017";"702,54";"789,07";"811,06";"-";"-";"1399,99";"1758,92";"997,93";"1013,21";"897,04";"923,33";"811,90";"869,60";"820,60";"858,83";"790,65";"677,00";"566,54";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"261,68";"230,30";"283,16";"651,47";"739,34"
"julho 2017";"702,00";"788,38";"810,45";"-";"-";"1395,19";"1752,34";"998,36";"1013,60";"897,72";"923,84";"812,69";"870,17";"820,43";"857,87";"789,47";"676,04";"565,23";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"260,99";"229,87";"282,26";"650,77";"738,43"
"agosto 2017";"699,67";"785,87";"808,07";"-";"-";"1393,78";"1746,49";"996,67";"1009,31";"895,78";"919,97";"810,68";"866,54";"817,90";"855,03";"787,41";"674,08";"566,23";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"259,49";"228,70";"280,49";"649,28";"736,67"
"setembro 2017";"698,48";"784,78";"806,72";"-";"-";"1396,59";"1749,38";"995,22";"1007,29";"894,17";"917,95";"809,07";"864,51";"817,05";"853,97";"786,77";"673,53";"567,40";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"258,28";"227,66";"279,09";"648,07";"735,27"
"outubro 2017";"700,41";"786,93";"809,00";"-";"-";"1406,43";"1758,12";"1004,46";"1013,22";"901,83";"923,30";"815,78";"869,54";"821,42";"856,38";"789,47";"676,76";"575,17";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"259,78";"228,78";"280,99";"649,57";"737,16"
"novembro 2017";"702,73";"789,43";"811,48";"-";"-";"1404,99";"1756,15";"1008,98";"1017,72";"906,32";"927,65";"820,10";"873,80";"823,81";"858,94";"791,12";"678,17";"576,00";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"261,26";"229,97";"282,76";"651,04";"738,93"
"dezembro 2017";"702,69";"789,42";"811,21";"-";"-";"1401,80";"1754,41";"1006,97";"1017,68";"904,83";"927,65";"818,91";"873,74";"823,91";"858,89";"791,54";"678,57";"574,16";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"260,47";"229,36";"281,65";"650,25";"737,82"
"janeiro 2018";"702,15";"788,85";"810,63";"-";"-";"1401,43";"1754,41";"1007,60";"1018,38";"905,24";"928,19";"819,22";"874,24";"824,35";"858,33";"791,55";"678,81";"574,78";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"259,97";"229,11";"281,17";"649,75";"737,35"
"fevereiro 2018";"705,09";"792,17";"815,80";"-";"-";"1418,67";"1778,34";"1013,26";"1023,76";"909,95";"932,55";"823,32";"878,17";"827,36";"862,40";"794,08";"681,19";"578,29";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"262,81";"231,93";"284,91";"652,59";"741,08"
"março 2018";"705,51";"792,81";"816,62";"-";"-";"1423,87";"1785,29";"1016,80";"1027,41";"913,04";"935,74";"826,15";"881,21";"830,23";"863,22";"795,53";"682,61";"580,60";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"262,66";"231,50";"284,74";"652,45";"740,91"
"abril 2018";"718,55";"807,28";"829,71";"-";"-";"1433,81";"1798,75";"1028,32";"1040,28";"923,63";"947,63";"835,87";"892,52";"840,78";"878,63";"809,78";"694,36";"586,49";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"263,84";"232,46";"285,61";"665,78";"756,00"
