"Tabela 647 - Custo de projeto m², por tipo de projeto e padrão de acabamento"
"Variável - Custo de projeto m² (Reais)"
"Unidade da Federação - Minas Gerais"
"Padrão de acabamento - Normal"
"Mês";"Tipo de projeto"
"Mês";"CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha";"CP.1-2Q.....40 Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha";"CR.1-2Q.....62 Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"CR.1-4Q....122 Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada";"EA.1-US.....04 Especificação tipo ""A"", 1 pavimento, somente unidade sanitária";"EB.1-US.....03 Especificação tipo ""B"", 1 pavimento, somente unidade sanitária";"EA.1-0Q.....22 Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro";"EB.1-0Q.....22 Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro";"EA.1-1Q.....30 Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro";"EB.1-1Q.....32 Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro";"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro";"EB.1-2Q.....39 Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro";"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro";"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha";"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha";"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço";"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada";"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada";"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR12-3QP..6013 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR12-4QP..4050 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada";"PR18-4QP..5870 Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada";"PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas";"PC.18-LA.11072 Prédio comercial, 18 pavimentos, lojas e salas autônomas";"PC.12-LC..6862 Prédio comercial, 12 pavimentos, lojas e andar corrido";"PC.18-LC.10111 Prédio comercial, 18 pavimentos, lojas e andar corrido";"CB-M........31 Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha";"CB-MMIN.....23 Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha";"CB-M........23 Projeto-tipo cesta básica, materiais, sala, circulação, banheiro e cozinha";"CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha";"CB-MMO......23 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha"
"outubro 2017";"1140,84";"1278,94";"1268,93";"1087,58";"1032,03";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1383,68";"1148,61";"990,10";"827,00";"1117,78";"993,34";"981,56";"907,92";"787,56";"1045,47";"918,26";"942,46";"1085,71";"927,59";"899,49";"893,49";"882,15";"892,06";"949,67";"978,29";"-";"-";"-";"-";"-"
"novembro 2017";"1144,04";"1282,59";"1272,27";"1090,26";"1034,73";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1387,54";"1150,75";"991,19";"826,62";"1118,05";"993,64";"982,02";"908,14";"787,34";"1045,96";"918,65";"942,28";"1086,18";"927,98";"898,81";"892,87";"881,38";"891,97";"946,94";"975,65";"-";"-";"-";"-";"-"
"dezembro 2017";"1145,04";"1283,63";"1272,71";"1090,64";"1035,37";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1388,32";"1152,52";"991,96";"826,16";"1116,48";"992,14";"980,15";"906,51";"786,20";"1044,05";"916,88";"940,40";"1084,20";"926,14";"896,68";"890,74";"875,80";"885,15";"921,60";"949,15";"-";"-";"-";"-";"-"
"janeiro 2018";"1145,52";"1284,47";"1273,86";"1092,02";"1036,35";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1389,72";"1152,84";"993,21";"826,81";"1117,69";"993,58";"981,05";"907,61";"787,95";"1044,94";"917,93";"941,18";"1085,13";"927,19";"897,23";"891,33";"877,81";"887,23";"926,59";"954,44";"-";"-";"-";"-";"-"
"fevereiro 2018";"1145,43";"1284,63";"1274,94";"1090,70";"1035,57";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1391,07";"1153,17";"992,25";"829,72";"1120,33";"995,15";"984,02";"909,27";"787,33";"1047,72";"919,33";"939,73";"1087,86";"928,51";"896,16";"890,04";"884,98";"895,20";"948,64";"976,97";"-";"-";"-";"-";"-"
"março 2018";"1145,53";"1284,55";"1275,12";"1091,20";"1035,78";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1391,41";"1152,04";"992,58";"830,15";"1121,34";"996,10";"985,01";"910,26";"788,70";"1048,76";"920,33";"941,17";"1088,93";"929,51";"898,07";"891,97";"886,44";"896,02";"952,27";"980,40";"-";"-";"-";"-";"-"
"abril 2018";"1162,44";"1303,71";"1291,36";"1105,79";"1050,41";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1410,16";"1171,81";"1007,19";"839,16";"1135,14";"1008,94";"999,43";"924,04";"800,22";"1063,15";"933,43";"954,36";"1103,50";"942,44";"910,07";"903,60";"898,77";"909,06";"962,81";"991,47";"-";"-";"-";"-";"-"
"maio 2018";"1159,68";"1300,92";"1288,67";"1102,97";"1047,82";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1406,80";"1171,62";"1006,63";"842,22";"1138,12";"1011,95";"1002,72";"927,51";"805,36";"1065,76";"936,16";"957,47";"1106,02";"945,01";"913,59";"906,72";"906,69";"916,63";"973,77";"1002,39";"-";"-";"-";"-";"-"
"junho 2018";"1167,08";"1309,17";"1298,19";"1109,88";"1054,36";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1416,02";"1179,57";"1013,76";"847,51";"1146,46";"1019,02";"1009,65";"933,73";"810,53";"1073,18";"942,45";"963,83";"1113,78";"951,41";"920,13";"913,22";"909,44";"918,84";"967,43";"995,76";"-";"-";"-";"-";"-"
"julho 2018";"1165,65";"1308,01";"1296,61";"1107,61";"1052,27";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1415,33";"1177,65";"1012,12";"856,68";"1151,53";"1023,58";"1014,78";"938,04";"815,65";"1078,91";"947,39";"968,91";"1119,81";"956,48";"924,28";"917,38";"918,19";"927,03";"987,79";"1016,86";"-";"-";"-";"-";"-"
"agosto 2018";"1166,88";"1309,24";"1298,33";"1109,04";"1053,56";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1416,49";"1179,27";"1013,93";"857,72";"1154,62";"1026,50";"1017,58";"940,83";"818,63";"1081,99";"950,43";"971,74";"1123,10";"959,63";"927,37";"920,47";"923,18";"932,56";"997,98";"1027,43";"-";"-";"-";"-";"-"
"setembro 2018";"1171,20";"1313,13";"1302,48";"1112,40";"1057,27";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1419,56";"1185,14";"1018,11";"861,70";"1157,20";"1028,70";"1018,74";"942,07";"820,50";"1083,62";"951,95";"972,47";"1125,16";"961,43";"929,59";"922,59";"930,05";"940,19";"1006,64";"1037,32";"-";"-";"-";"-";"-"
"outubro 2018";"1172,94";"1315,39";"1305,16";"1114,49";"1059,13";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1421,53";"1188,51";"1021,79";"869,79";"1166,58";"1037,04";"1027,47";"949,86";"827,63";"1091,43";"958,71";"979,12";"1132,90";"967,91";"935,93";"928,74";"940,91";"950,71";"1023,19";"1054,47";"-";"-";"-";"-";"-"
"novembro 2018";"1177,20";"1319,86";"1308,89";"1117,77";"1062,46";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1426,58";"1189,90";"1022,53";"871,06";"1168,54";"1038,15";"1028,89";"950,49";"827,17";"1093,08";"959,43";"980,65";"1134,39";"968,46";"936,72";"929,46";"942,18";"950,67";"1021,76";"1051,69";"-";"-";"-";"-";"-"
"dezembro 2018";"1167,52";"1309,73";"1299,30";"1107,94";"1053,21";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1415,65";"1186,33";"1019,30";"875,29";"1171,31";"1040,46";"1031,58";"952,85";"829,94";"1096,05";"961,90";"983,70";"1137,57";"970,97";"939,97";"932,79";"947,32";"955,94";"1028,78";"1059,79";"-";"-";"-";"-";"-"
"janeiro 2019";"1201,28";"1346,68";"1335,24";"1137,61";"1082,50";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1453,65";"1218,89";"1042,77";"897,58";"1200,72";"1065,69";"1055,46";"974,74";"851,78";"1122,64";"984,88";"1010,55";"1165,69";"994,58";"966,43";"959,26";"970,83";"979,83";"1051,57";"1083,28";"-";"-";"-";"-";"-"
"fevereiro 2019";"1208,08";"1353,31";"1341,76";"1143,75";"1088,63";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1460,60";"1224,55";"1048,45";"897,66";"1202,76";"1066,68";"1056,64";"975,39";"850,88";"1124,32";"985,60";"1012,10";"1167,46";"995,31";"968,32";"961,20";"971,59";"979,96";"1049,44";"1079,58";"-";"-";"-";"-";"-"
"março 2019";"1215,50";"1361,44";"1349,01";"1150,30";"1094,74";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1469,44";"1230,29";"1054,39";"904,35";"1211,04";"1073,82";"1063,88";"981,74";"858,10";"1131,98";"992,07";"1021,52";"1175,39";"1001,90";"977,75";"970,77";"967,98";"975,79";"1031,98";"1062,23";"-";"-";"-";"-";"-"
"abril 2019";"1217,10";"1364,44";"1351,89";"1151,94";"1096,16";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1472,70";"1236,62";"1060,17";"910,36";"1217,36";"1079,63";"1072,06";"989,49";"863,94";"1140,03";"999,24";"1029,15";"1183,27";"1008,75";"983,71";"976,55";"971,32";"978,61";"1037,42";"1067,03";"-";"-";"-";"-";"-"
"maio 2019";"1217,60";"1364,67";"1352,70";"1152,32";"1096,58";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1472,70";"1237,09";"1059,33";"906,98";"1214,04";"1076,11";"1069,09";"986,13";"859,59";"1137,34";"996,17";"1024,03";"1180,59";"1005,81";"979,04";"971,85";"969,83";"978,35";"1040,73";"1070,14";"-";"-";"-";"-";"-"
"junho 2019";"1216,31";"1364,81";"1350,89";"1150,54";"1094,84";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1473,11";"1237,24";"1058,91";"908,58";"1212,75";"1074,90";"1075,09";"990,97";"861,81";"1141,16";"999,05";"1026,29";"1183,29";"1007,80";"979,20";"971,58";"965,86";"974,76";"1039,24";"1068,80";"-";"-";"-";"-";"-"
"julho 2019";"1228,85";"1378,74";"1365,08";"1162,63";"1106,24";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1487,82";"1249,49";"1069,81";"917,65";"1225,89";"1086,43";"1083,33";"998,84";"870,44";"1150,97";"1007,91";"1038,04";"1193,98";"1017,14";"991,15";"983,75";"974,22";"983,46";"1047,89";"1077,38";"-";"-";"-";"-";"-"
"agosto 2019";"1228,95";"1378,55";"1364,58";"1162,55";"1106,36";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1487,98";"1247,59";"1067,93";"919,63";"1224,14";"1084,63";"1082,86";"997,92";"868,24";"1149,73";"1006,34";"1034,65";"1192,27";"1015,23";"987,89";"980,19";"973,63";"981,48";"1048,21";"1077,12";"-";"-";"-";"-";"-"
"setembro 2019";"1251,15";"1402,33";"1387,13";"1183,15";"1126,94";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1512,71";"1261,69";"1078,80";"925,00";"1229,18";"1089,23";"1088,79";"1003,46";"875,88";"1155,55";"1011,59";"1039,92";"1198,11";"1020,40";"994,79";"987,07";"968,36";"975,02";"1023,44";"1051,69";"-";"-";"-";"-";"-"
"outubro 2019";"1256,24";"1408,00";"1391,76";"1187,81";"1130,90";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1519,28";"1264,02";"1082,74";"922,97";"1228,94";"1088,94";"1088,23";"1002,90";"874,67";"1154,56";"1010,70";"1041,12";"1196,88";"1019,33";"995,01";"987,42";"967,21";"974,81";"1029,28";"1057,85";"-";"-";"-";"-";"-"
"novembro 2019";"1260,20";"1412,46";"1395,78";"1191,71";"1134,73";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1523,80";"1267,69";"1086,36";"925,92";"1232,47";"1092,28";"1089,97";"1004,76";"876,43";"1156,41";"1012,60";"1043,63";"1198,88";"1021,25";"997,31";"989,79";"970,70";"977,71";"1035,07";"1063,72";"-";"-";"-";"-";"-"
"dezembro 2019";"1267,59";"1420,30";"1404,92";"1198,96";"1142,48";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1530,84";"1279,00";"1092,68";"930,97";"1240,26";"1099,92";"1098,03";"1012,26";"881,76";"1165,09";"1020,30";"1045,48";"1207,94";"1029,07";"1000,13";"992,58";"975,65";"983,13";"1016,87";"1045,37";"-";"-";"-";"-";"-"
"janeiro 2020";"1274,55";"1427,97";"1411,74";"1205,63";"1149,02";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1538,52";"1284,91";"1096,71";"934,80";"1246,58";"1105,36";"1103,32";"1016,97";"885,96";"1170,36";"1024,73";"1051,69";"1213,31";"1033,48";"1005,77";"998,00";"983,58";"990,31";"1025,28";"1053,13";"-";"-";"-";"-";"-"
"fevereiro 2020";"1277,30";"1431,31";"1415,73";"1208,60";"1151,81";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1542,01";"1289,69";"1101,16";"937,81";"1251,37";"1109,80";"1107,62";"1021,34";"889,55";"1174,99";"1029,18";"1056,53";"1218,12";"1037,94";"1010,08";"1002,29";"989,02";"994,99";"1033,44";"1060,69";"-";"-";"-";"-";"-"
"março 2020";"1279,30";"1433,55";"1417,53";"1210,62";"1153,84";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1544,45";"1290,61";"1101,57";"939,89";"1252,90";"1111,10";"1108,95";"1022,86";"891,38";"1176,52";"1030,73";"1058,82";"1219,73";"1039,47";"1012,23";"1004,33";"996,99";"1002,09";"1053,20";"1080,25";"-";"-";"-";"-";"-"
"abril 2020";"1281,76";"1436,35";"1420,06";"1213,09";"1155,98";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1548,03";"1293,69";"1106,07";"940,51";"1254,22";"1111,70";"1109,85";"1023,50";"890,69";"1177,50";"1031,21";"1060,71";"1220,64";"1039,84";"1013,33";"1005,41";"998,70";"1004,75";"1062,40";"1089,34";"-";"-";"-";"-";"-"
"maio 2020";"1279,04";"1433,38";"1417,58";"1210,47";"1153,21";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1544,75";"1291,80";"1103,75";"943,24";"1257,01";"1114,31";"1112,40";"1025,94";"893,66";"1180,69";"1034,22";"1063,87";"1224,30";"1043,22";"1016,82";"1008,85";"1001,95";"1008,05";"1065,45";"1093,53";"-";"-";"-";"-";"-"
"junho 2020";"1281,43";"1435,93";"1420,05";"1212,51";"1155,34";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1547,32";"1293,52";"1104,69";"942,77";"1256,10";"1113,23";"1111,56";"1024,93";"892,70";"1179,75";"1033,07";"1061,49";"1223,27";"1042,01";"1015,43";"1007,43";"999,47";"1005,39";"1058,62";"1086,15";"-";"-";"-";"-";"-"
"julho 2020";"1282,92";"1437,80";"1422,29";"1214,06";"1156,88";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1549,59";"1296,68";"1108,10";"946,53";"1259,72";"1116,61";"1112,49";"1026,14";"894,25";"1181,72";"1035,15";"1064,39";"1225,84";"1044,49";"1018,03";"1010,18";"1001,28";"1006,87";"1060,03";"1088,05";"-";"-";"-";"-";"-"
"agosto 2020";"1294,09";"1450,08";"1434,64";"1224,64";"1166,94";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1562,79";"1306,68";"1117,98";"953,35";"1268,89";"1125,20";"1121,26";"1034,63";"902,38";"1190,31";"1043,23";"1073,04";"1234,57";"1052,47";"1026,13";"1018,13";"1022,54";"1031,06";"1099,74";"1127,87";"-";"-";"-";"-";"-"
"setembro 2020";"1310,74";"1468,74";"1453,46";"1239,90";"1182,49";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1581,48";"1327,37";"1135,59";"969,35";"1282,03";"1137,02";"1133,30";"1045,88";"912,66";"1202,91";"1054,65";"1084,25";"1247,77";"1064,10";"1036,81";"1028,55";"1036,40";"1045,94";"1111,20";"1140,33";"-";"-";"-";"-";"-"
"outubro 2020";"1333,58";"1494,13";"1479,12";"1261,32";"1203,26";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1608,95";"1349,97";"1156,93";"989,79";"1306,02";"1158,84";"1157,09";"1067,59";"932,43";"1227,92";"1077,12";"1106,35";"1273,83";"1086,96";"1057,47";"1049,07";"1060,36";"1069,05";"1138,76";"1168,81";"-";"-";"-";"-";"-"
"novembro 2020";"1357,85";"1521,37";"1505,26";"1283,27";"1224,36";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1638,88";"1372,60";"1179,60";"1011,23";"1331,17";"1182,03";"1181,34";"1090,65";"955,44";"1252,86";"1100,23";"1131,18";"1299,86";"1110,38";"1081,32";"1072,48";"1096,62";"1102,77";"1196,45";"1228,38";"-";"-";"-";"-";"-"
"dezembro 2020";"1379,01";"1545,37";"1529,03";"1303,38";"1243,35";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1666,50";"1391,79";"1197,94";"1033,26";"1356,93";"1204,71";"1205,46";"1111,71";"973,77";"1278,70";"1122,35";"1152,38";"1326,89";"1133,05";"1101,07";"1092,29";"1117,70";"1122,55";"1218,18";"1251,38";"-";"-";"-";"-";"-"
"janeiro 2021";"1445,99";"1619,66";"1601,39";"1365,38";"1303,69";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1745,74";"1453,52";"1247,28";"1077,30";"1409,45";"1250,49";"1251,52";"1152,90";"1010,27";"1328,27";"1164,58";"1190,84";"1378,63";"1175,97";"1140,51";"1131,45";"1165,03";"1167,83";"1260,96";"1295,17";"-";"-";"-";"-";"-"
"fevereiro 2021";"1468,86";"1645,18";"1626,54";"1386,59";"1324,49";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1773,34";"1474,90";"1267,66";"1098,28";"1431,91";"1270,29";"1271,68";"1170,45";"1026,87";"1349,86";"1183,19";"1209,15";"1401,32";"1195,08";"1157,59";"1148,57";"1187,48";"1189,93";"1287,28";"1322,81";"-";"-";"-";"-";"-"
"março 2021";"1514,62";"1696,16";"1673,34";"1429,15";"1366,05";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1828,09";"1511,87";"1301,63";"1123,37";"1458,30";"1293,51";"1294,37";"1190,76";"1044,64";"1374,97";"1204,85";"1232,67";"1427,38";"1216,93";"1179,02";"1170,22";"1207,39";"1208,42";"1314,47";"1350,06";"-";"-";"-";"-";"-"
"abril 2021";"1559,12";"1745,10";"1719,69";"1470,61";"1406,11";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1882,55";"1547,49";"1335,25";"1164,71";"1500,21";"1331,15";"1332,54";"1225,25";"1077,15";"1415,61";"1240,55";"1269,49";"1469,61";"1253,05";"1213,66";"1205,02";"1246,32";"1244,66";"1365,25";"1401,49";"-";"-";"-";"-";"-"
"maio 2021";"1612,19";"1803,32";"1774,77";"1519,37";"1453,28";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1945,71";"1585,51";"1369,08";"1179,97";"1521,11";"1348,66";"1350,18";"1240,16";"1090,57";"1434,00";"1255,48";"1284,65";"1488,42";"1267,99";"1228,45";"1219,87";"1260,85";"1258,29";"1384,95";"1419,17";"-";"-";"-";"-";"-"
"junho 2021";"1633,90";"1827,93";"1799,65";"1539,62";"1472,81";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1971,86";"1609,48";"1390,98";"1205,24";"1551,38";"1376,99";"1378,43";"1266,96";"1116,02";"1463,91";"1283,28";"1313,82";"1519,54";"1296,15";"1255,49";"1246,57";"1297,80";"1292,80";"1432,25";"1468,43";"-";"-";"-";"-";"-"
"julho 2021";"1675,74";"1874,04";"1843,67";"1580,17";"1511,86";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2020,85";"1643,45";"1423,46";"1227,97";"1579,74";"1402,67";"1404,58";"1290,83";"1137,01";"1491,56";"1307,90";"1340,04";"1547,39";"1320,34";"1279,48";"1270,56";"1323,99";"1316,25";"1473,34";"1506,97";"-";"-";"-";"-";"-"
"agosto 2021";"1692,05";"1892,27";"1864,38";"1595,45";"1526,08";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2040,22";"1660,40";"1435,12";"1237,01";"1597,05";"1416,16";"1418,90";"1302,43";"1146,65";"1508,76";"1321,20";"1352,26";"1565,90";"1334,44";"1292,29";"1283,72";"1339,50";"1330,73";"1492,48";"1526,98";"-";"-";"-";"-";"-"
"setembro 2021";"1699,23";"1900,52";"1871,32";"1601,18";"1531,98";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2049,53";"1666,53";"1440,37";"1238,95";"1599,92";"1418,09";"1420,33";"1303,18";"1146,63";"1509,98";"1321,45";"1351,50";"1566,74";"1334,20";"1291,46";"1282,79";"1342,64";"1334,45";"1490,95";"1524,58";"-";"-";"-";"-";"-"
"outubro 2021";"1710,55";"1913,75";"1887,65";"1614,57";"1543,67";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2063,83";"1683,90";"1455,24";"1244,46";"1617,73";"1432,15";"1436,06";"1315,74";"1150,67";"1525,67";"1332,82";"1358,46";"1582,00";"1344,89";"1298,78";"1290,20";"1337,66";"1331,69";"1463,85";"1496,24";"-";"-";"-";"-";"-"
"novembro 2021";"1722,52";"1927,41";"1899,18";"1623,97";"1553,29";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2078,16";"1694,07";"1461,85";"1248,02";"1620,05";"1433,42";"1439,55";"1318,50";"1151,38";"1528,57";"1334,62";"1360,39";"1584,21";"1345,93";"1300,98";"1292,02";"1340,36";"1333,94";"1463,25";"1494,76";"-";"-";"-";"-";"-"
"dezembro 2021";"1731,34";"1936,56";"1906,71";"1631,47";"1560,43";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2088,50";"1696,65";"1463,56";"1244,67";"1619,51";"1432,65";"1438,80";"1317,54";"1149,61";"1528,60";"1334,21";"1359,36";"1584,30";"1345,49";"1299,99";"1291,28";"1345,06";"1339,31";"1473,83";"1504,83";"-";"-";"-";"-";"-"
"janeiro 2022";"1753,60";"1961,78";"1929,80";"1651,50";"1579,90";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2116,52";"1713,60";"1476,71";"1243,90";"1623,57";"1434,78";"1442,98";"1320,47";"1149,15";"1533,45";"1336,94";"1360,66";"1588,69";"1347,62";"1301,19";"1292,50";"1340,36";"1335,56";"1457,42";"1487,22";"-";"-";"-";"-";"-"
"fevereiro 2022";"1755,34";"1964,30";"1932,45";"1653,37";"1581,11";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2121,06";"1716,59";"1481,85";"1264,24";"1639,54";"1450,70";"1459,13";"1336,01";"1162,95";"1549,82";"1352,63";"1375,29";"1605,84";"1363,60";"1313,71";"1305,01";"1352,90";"1348,87";"1464,00";"1496,26";"-";"-";"-";"-";"-"
"março 2022";"1810,27";"2025,56";"1993,82";"1706,22";"1631,43";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2183,62";"1784,33";"1534,47";"1307,51";"1705,26";"1510,15";"1517,51";"1391,47";"1208,29";"1610,68";"1406,99";"1426,24";"1669,30";"1418,61";"1363,95";"1353,07";"1409,75";"1409,07";"1505,57";"1542,59";"-";"-";"-";"-";"-"
"abril 2022";"1821,57";"2038,84";"2009,13";"1718,36";"1642,77";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2197,81";"1800,74";"1551,40";"1335,88";"1737,99";"1541,42";"1548,53";"1421,10";"1238,06";"1642,32";"1436,92";"1457,52";"1702,89";"1449,60";"1393,14";"1374,26";"1442,29";"1439,85";"1545,80";"1586,74";"-";"-";"-";"-";"-"
"maio 2022";"1832,66";"2052,19";"2022,53";"1729,99";"1653,60";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2212,81";"1816,93";"1567,13";"1361,76";"1760,18";"1562,19";"1570,73";"1442,16";"1256,73";"1664,77";"1457,63";"1477,05";"1726,37";"1470,71";"1410,70";"1390,61";"1463,25";"1463,03";"1569,80";"1613,33";"-";"-";"-";"-";"-"
"junho 2022";"1852,35";"2074,52";"2043,76";"1748,12";"1671,53";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2236,83";"1838,37";"1584,08";"1371,20";"1779,18";"1578,89";"1589,15";"1458,69";"1269,78";"1684,78";"1475,06";"1494,27";"1746,45";"1487,79";"1426,76";"1405,78";"1477,22";"1475,95";"1582,53";"1622,49";"-";"-";"-";"-";"-"
"julho 2022";"1864,93";"2088,11";"2055,57";"1759,71";"1683,21";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2251,30";"1845,33";"1590,22";"1375,49";"1779,59";"1579,40";"1588,12";"1458,67";"1274,16";"1683,50";"1474,46";"1497,80";"1744,77";"1486,79";"1430,56";"1410,56";"1492,84";"1488,89";"1628,95";"1666,00";"-";"-";"-";"-";"-"
