"Tabela 647 - Custo de projeto m², por tipo de projeto e padrão de acabamento"
"Variável - Custo de projeto m² (Reais)"
"Unidade da Federação - Minas Gerais"
"Padrão de acabamento - Alto"
"Mês";"Tipo de projeto"
"Mês";"CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha";"CP.1-2Q.....40 Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha";"CR.1-2Q.....62 Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"CR.1-4Q....122 Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada";"EA.1-US.....04 Especificação tipo ""A"", 1 pavimento, somente unidade sanitária";"EB.1-US.....03 Especificação tipo ""B"", 1 pavimento, somente unidade sanitária";"EA.1-0Q.....22 Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro";"EB.1-0Q.....22 Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro";"EA.1-1Q.....30 Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro";"EB.1-1Q.....32 Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro";"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro";"EB.1-2Q.....39 Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro";"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro";"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha";"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha";"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço";"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada";"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada";"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR12-3QP..6013 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR12-4QP..4050 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada";"PR18-4QP..5870 Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada";"PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas";"PC.18-LA.11072 Prédio comercial, 18 pavimentos, lojas e salas autônomas";"PC.12-LC..6862 Prédio comercial, 12 pavimentos, lojas e andar corrido";"PC.18-LC.10111 Prédio comercial, 18 pavimentos, lojas e andar corrido";"CB-M........31 Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha";"CB-MMIN.....23 Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha";"CB-M........23 Projeto-tipo cesta básica, materiais, sala, circulação, banheiro e cozinha";"CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha";"CB-MMO......23 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha"
"março 2013";"-";"-";"-";"1062,10";"1009,29";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1058,87";"939,98";"942,60";"875,24";"749,94";"997,17";"877,26";"885,01";"1032,20";"882,74";"856,34";"848,09";"859,91";"865,66";"828,34";"846,74";"-";"-";"-";"-";"-"
"abril 2013";"-";"-";"-";"1058,19";"1005,10";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1056,18";"937,86";"941,35";"874,34";"747,18";"995,32";"875,88";"882,78";"1030,06";"881,16";"853,62";"845,13";"858,90";"864,62";"822,33";"840,39";"-";"-";"-";"-";"-"
"maio 2013";"-";"-";"-";"1005,98";"955,80";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1005,37";"891,50";"898,02";"832,82";"716,85";"948,40";"833,61";"844,75";"980,95";"838,24";"818,91";"810,90";"820,02";"823,44";"801,41";"817,65";"-";"-";"-";"-";"-"
"junho 2013";"-";"-";"-";"1064,37";"1011,11";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1066,24";"945,69";"955,53";"886,17";"758,88";"1007,97";"885,76";"894,81";"1042,06";"890,14";"864,50";"855,81";"870,32";"875,87";"841,19";"859,01";"-";"-";"-";"-";"-"
"julho 2013";"-";"-";"-";"1003,25";"953,16";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1004,44";"890,47";"902,53";"836,32";"717,47";"950,68";"835,16";"844,87";"982,21";"838,90";"816,74";"808,33";"824,63";"828,18";"803,06";"818,90";"-";"-";"-";"-";"-"
"agosto 2013";"-";"-";"-";"1006,39";"956,27";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1007,22";"892,61";"903,44";"837,29";"717,32";"952,17";"836,18";"846,11";"983,80";"839,88";"817,97";"809,72";"821,84";"825,67";"797,38";"812,63";"-";"-";"-";"-";"-"
"setembro 2013";"-";"-";"-";"1010,58";"960,41";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1010,87";"895,40";"907,19";"840,21";"719,36";"956,18";"839,23";"848,24";"987,97";"843,01";"820,21";"812,00";"822,31";"826,08";"798,07";"813,13";"-";"-";"-";"-";"-"
"outubro 2013";"-";"-";"-";"1009,93";"959,35";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1014,17";"897,41";"909,87";"841,91";"720,24";"960,23";"841,89";"850,55";"992,59";"846,09";"822,70";"814,58";"822,86";"826,67";"798,00";"813,21";"-";"-";"-";"-";"-"
"novembro 2013";"-";"-";"-";"1017,94";"967,71";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1021,88";"904,21";"916,27";"848,03";"728,47";"967,77";"848,72";"859,68";"1000,72";"853,23";"832,59";"824,53";"834,88";"837,53";"818,14";"833,42";"-";"-";"-";"-";"-"
"dezembro 2013";"-";"-";"-";"1042,17";"990,32";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1054,84";"933,79";"944,94";"874,99";"750,26";"998,78";"876,19";"885,79";"1033,12";"881,11";"857,31";"849,09";"859,37";"864,11";"836,10";"852,82";"-";"-";"-";"-";"-"
"janeiro 2014";"-";"-";"-";"1047,95";"995,50";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1057,13";"936,07";"946,13";"876,25";"750,83";"1000,09";"877,54";"886,84";"1034,49";"882,47";"858,68";"850,33";"859,99";"864,32";"834,96";"851,30";"-";"-";"-";"-";"-"
"fevereiro 2014";"-";"-";"-";"1057,04";"1004,32";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1064,27";"942,40";"954,70";"884,28";"757,29";"1008,11";"884,69";"894,17";"1042,20";"889,23";"865,48";"856,90";"867,10";"871,16";"843,64";"859,32";"-";"-";"-";"-";"-"
"março 2014";"-";"-";"-";"1062,56";"1009,24";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1073,15";"951,05";"962,76";"892,80";"765,76";"1016,28";"892,70";"903,77";"1050,39";"896,96";"877,50";"868,36";"880,65";"884,97";"852,46";"867,70";"-";"-";"-";"-";"-"
"abril 2014";"-";"-";"-";"1069,26";"1015,79";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1079,75";"956,08";"969,47";"898,14";"771,71";"1023,72";"898,37";"909,75";"1058,14";"902,76";"884,23";"875,19";"883,72";"888,47";"859,73";"875,06";"-";"-";"-";"-";"-"
"maio 2014";"-";"-";"-";"1061,01";"1007,02";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1073,44";"950,82";"964,28";"893,31";"766,18";"1017,74";"893,37";"903,83";"1051,91";"897,76";"877,37";"868,08";"876,59";"880,58";"842,94";"858,41";"-";"-";"-";"-";"-"
"junho 2014";"-";"-";"-";"1068,87";"1015,28";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1084,13";"959,82";"975,22";"903,25";"776,56";"1028,64";"902,51";"915,22";"1062,85";"906,57";"890,50";"881,00";"888,97";"893,06";"861,51";"876,98";"-";"-";"-";"-";"-"
"julho 2014";"-";"-";"-";"1075,21";"1020,84";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1091,30";"965,67";"978,99";"906,36";"778,78";"1034,48";"907,28";"920,58";"1069,71";"912,11";"894,80";"885,81";"892,81";"897,00";"867,84";"884,39";"-";"-";"-";"-";"-"
"agosto 2014";"-";"-";"-";"1077,33";"1022,85";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1095,05";"968,85";"983,72";"910,97";"784,69";"1038,88";"911,16";"926,12";"1074,00";"915,71";"901,49";"892,17";"900,79";"904,54";"877,35";"893,88";"-";"-";"-";"-";"-"
"setembro 2014";"-";"-";"-";"1076,99";"1022,58";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1094,28";"968,46";"980,94";"908,70";"783,64";"1037,08";"910,01";"925,34";"1072,74";"915,07";"901,38";"892,21";"899,28";"903,20";"876,87";"893,98";"-";"-";"-";"-";"-"
"outubro 2014";"-";"-";"-";"1076,22";"1021,44";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1095,58";"970,02";"982,65";"910,48";"782,53";"1038,77";"911,80";"926,18";"1074,45";"916,90";"900,98";"891,58";"900,44";"903,71";"869,04";"885,78";"-";"-";"-";"-";"-"
"novembro 2014";"-";"-";"-";"1081,83";"1027,41";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1102,40";"975,52";"987,05";"914,11";"791,92";"1044,33";"916,27";"934,52";"1080,56";"921,73";"911,96";"903,03";"901,52";"905,22";"887,79";"905,08";"-";"-";"-";"-";"-"
"dezembro 2014";"-";"-";"-";"1115,95";"1059,31";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1131,55";"1001,61";"1011,76";"937,80";"808,79";"1071,08";"940,18";"957,83";"1108,34";"945,83";"934,05";"924,88";"925,07";"929,81";"902,75";"920,25";"-";"-";"-";"-";"-"
"janeiro 2015";"-";"-";"-";"1119,39";"1062,40";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1137,54";"1006,47";"1018,02";"942,76";"813,40";"1077,25";"944,98";"962,39";"1114,62";"950,66";"938,68";"929,43";"928,33";"932,90";"907,51";"925,21";"-";"-";"-";"-";"-"
"fevereiro 2015";"-";"-";"-";"1121,46";"1064,33";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1135,36";"1003,80";"1014,99";"939,84";"812,58";"1074,46";"942,11";"961,53";"1111,82";"947,73";"938,09";"928,84";"929,02";"931,95";"909,75";"927,38";"-";"-";"-";"-";"-"
"março 2015";"-";"-";"-";"1125,92";"1069,13";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1146,41";"1013,41";"1024,07";"947,87";"824,49";"1084,54";"950,87";"972,90";"1122,55";"956,88";"950,50";"941,44";"937,12";"939,94";"933,09";"951,33";"-";"-";"-";"-";"-"
"abril 2015";"-";"-";"-";"1127,31";"1070,23";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1148,77";"1014,79";"1025,99";"948,99";"824,98";"1087,02";"952,26";"974,49";"1125,22";"958,34";"951,87";"943,05";"935,09";"938,36";"929,22";"947,91";"-";"-";"-";"-";"-"
"maio 2015";"-";"-";"-";"1129,20";"1072,38";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1162,65";"1026,96";"1037,60";"959,63";"837,32";"1099,48";"963,15";"987,32";"1138,09";"969,27";"965,13";"956,54";"944,58";"948,17";"949,35";"968,51";"-";"-";"-";"-";"-"
"junho 2015";"-";"-";"-";"1133,49";"1076,39";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1164,27";"1028,34";"1038,49";"960,44";"837,10";"1100,96";"964,49";"988,34";"1139,82";"970,85";"965,70";"957,18";"939,26";"944,55";"940,74";"960,34";"-";"-";"-";"-";"-"
"julho 2015";"-";"-";"-";"1136,48";"1078,82";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1168,94";"1032,32";"1041,59";"963,87";"840,11";"1104,69";"968,00";"992,51";"1143,74";"974,35";"971,29";"962,52";"950,60";"953,71";"948,05";"967,16";"-";"-";"-";"-";"-"
"agosto 2015";"-";"-";"-";"1131,58";"1073,36";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1157,84";"1021,99";"1031,78";"954,23";"828,52";"1093,99";"957,80";"984,06";"1132,41";"963,86";"960,38";"951,61";"936,62";"940,13";"926,13";"944,01";"-";"-";"-";"-";"-"
"setembro 2015";"-";"-";"-";"1134,34";"1075,96";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1159,43";"1023,72";"1033,74";"955,92";"830,42";"1095,95";"959,75";"986,09";"1134,49";"965,92";"960,85";"952,19";"938,36";"941,17";"930,07";"948,41";"-";"-";"-";"-";"-"
"outubro 2015";"-";"-";"-";"1138,64";"1080,10";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1160,31";"1023,51";"1033,90";"955,49";"832,02";"1096,48";"959,35";"986,98";"1135,02";"965,49";"963,67";"955,21";"935,43";"938,21";"932,67";"950,93";"-";"-";"-";"-";"-"
"novembro 2015";"-";"-";"-";"1141,81";"1083,15";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1164,89";"1027,66";"1038,27";"959,67";"837,44";"1101,12";"963,57";"992,69";"1139,87";"969,74";"969,80";"961,32";"939,05";"941,91";"941,05";"959,62";"-";"-";"-";"-";"-"
"dezembro 2015";"-";"-";"-";"1145,44";"1086,61";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1167,48";"1029,30";"1041,42";"962,19";"841,20";"1103,86";"965,39";"995,99";"1142,30";"971,22";"974,27";"965,70";"939,85";"942,31";"945,83";"963,89";"-";"-";"-";"-";"-"
"janeiro 2016";"-";"-";"-";"1142,53";"1083,39";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1169,18";"1031,19";"1041,55";"962,53";"839,87";"1104,70";"966,60";"995,57";"1143,57";"972,83";"973,30";"964,79";"945,48";"946,94";"946,30";"964,71";"-";"-";"-";"-";"-"
"fevereiro 2016";"-";"-";"-";"1159,53";"1099,59";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1174,78";"1036,00";"1046,32";"967,58";"847,64";"1109,84";"971,19";"1004,80";"1148,88";"977,24";"984,38";"975,64";"945,61";"948,29";"947,94";"966,54";"-";"-";"-";"-";"-"
"março 2016";"-";"-";"-";"1203,59";"1140,76";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1221,03";"1077,50";"1088,95";"1007,52";"875,49";"1154,70";"1010,86";"1040,16";"1195,30";"1017,12";"1015,99";"1006,47";"985,65";"989,62";"966,84";"986,80";"-";"-";"-";"-";"-"
"abril 2016";"-";"-";"-";"1206,29";"1142,70";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1225,38";"1081,98";"1094,06";"1012,22";"878,60";"1159,60";"1015,40";"1044,56";"1200,15";"1021,58";"1018,95";"1009,43";"981,67";"986,54";"959,76";"979,71";"-";"-";"-";"-";"-"
"maio 2016";"-";"-";"-";"1205,44";"1141,61";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1226,36";"1082,86";"1097,59";"1015,39";"880,07";"1161,93";"1017,40";"1046,36";"1201,96";"1023,09";"1019,98";"1010,18";"989,06";"992,31";"966,60";"985,55";"-";"-";"-";"-";"-"
"junho 2016";"-";"-";"-";"1210,63";"1145,42";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1227,81";"1084,37";"1098,51";"1016,51";"880,49";"1162,97";"1018,50";"1047,62";"1203,01";"1024,18";"1020,73";"1010,92";"987,24";"990,58";"961,64";"980,63";"-";"-";"-";"-";"-"
"julho 2016";"-";"-";"-";"1209,55";"1144,24";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1230,92";"1086,90";"1101,37";"1018,75";"882,23";"1166,16";"1020,99";"1049,45";"1206,39";"1026,81";"1022,72";"1012,91";"990,08";"993,61";"963,42";"982,76";"-";"-";"-";"-";"-"
"agosto 2016";"-";"-";"-";"1206,75";"1141,18";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1230,51";"1085,94";"1100,92";"1017,28";"880,69";"1165,45";"1019,53";"1047,35";"1205,58";"1025,32";"1019,59";"1010,06";"984,19";"987,21";"960,43";"979,55";"-";"-";"-";"-";"-"
"setembro 2016";"-";"-";"-";"1203,58";"1137,96";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1230,35";"1085,78";"1101,52";"1017,51";"876,10";"1165,80";"1019,42";"1045,67";"1205,94";"1025,13";"1015,33";"1005,69";"986,04";"988,60";"950,41";"969,93";"-";"-";"-";"-";"-"
"outubro 2016";"-";"-";"-";"1216,21";"1150,43";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1240,07";"1094,14";"1108,97";"1024,04";"884,43";"1174,39";"1026,63";"1054,87";"1215,10";"1032,68";"1024,63";"1015,34";"986,73";"990,83";"959,31";"979,26";"-";"-";"-";"-";"-"
"novembro 2016";"-";"-";"-";"1217,24";"1152,35";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1238,74";"1092,24";"1107,32";"1021,88";"884,50";"1172,70";"1024,46";"1053,90";"1213,26";"1030,44";"1024,78";"1015,60";"983,44";"987,66";"962,00";"981,63";"-";"-";"-";"-";"-"
"dezembro 2016";"-";"-";"-";"1222,23";"1157,32";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1243,86";"1096,50";"1111,39";"1025,63";"888,76";"1176,98";"1028,17";"1058,47";"1217,58";"1034,09";"1029,78";"1020,48";"989,52";"992,85";"972,89";"991,40";"-";"-";"-";"-";"-"
"janeiro 2017";"-";"-";"-";"1223,83";"1158,64";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1245,66";"1097,39";"1112,71";"1026,26";"887,98";"1178,94";"1029,34";"1060,08";"1219,78";"1035,42";"1030,68";"1021,51";"988,55";"992,10";"973,71";"992,54";"-";"-";"-";"-";"-"
"fevereiro 2017";"-";"-";"-";"1225,63";"1160,36";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1248,16";"1098,52";"1116,92";"1028,45";"887,79";"1183,09";"1031,45";"1059,97";"1223,97";"1037,57";"1028,87";"1020,06";"987,73";"991,48";"974,45";"994,05";"-";"-";"-";"-";"-"
"março 2017";"-";"-";"-";"1256,67";"1190,26";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1277,77";"1125,46";"1144,91";"1054,74";"908,86";"1212,46";"1057,62";"1084,00";"1254,27";"1063,83";"1051,79";"1042,79";"1012,95";"1018,78";"993,81";"1014,47";"-";"-";"-";"-";"-"
"abril 2017";"-";"-";"-";"1262,80";"1195,56";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1278,72";"1125,82";"1144,83";"1054,32";"907,59";"1212,63";"1057,26";"1083,25";"1254,36";"1063,43";"1051,64";"1042,66";"1008,58";"1014,54";"987,50";"1007,25";"-";"-";"-";"-";"-"
"maio 2017";"-";"-";"-";"1267,59";"1199,15";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1283,96";"1130,74";"1149,31";"1058,44";"909,88";"1217,22";"1061,33";"1086,88";"1259,12";"1067,59";"1054,87";"1045,77";"1008,82";"1015,17";"984,17";"1004,03";"-";"-";"-";"-";"-"
"junho 2017";"-";"-";"-";"1273,44";"1204,17";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1290,86";"1137,48";"1151,34";"1061,10";"912,64";"1221,02";"1065,35";"1092,43";"1263,82";"1072,28";"1059,39";"1050,45";"1008,33";"1014,73";"982,30";"1002,58";"-";"-";"-";"-";"-"
"julho 2017";"-";"-";"-";"1278,16";"1207,83";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1304,81";"1150,92";"1164,71";"1075,43";"929,74";"1234,56";"1078,57";"1109,87";"1277,40";"1084,99";"1084,11";"1074,06";"1027,43";"1033,13";"986,54";"1006,53";"-";"-";"-";"-";"-"
"agosto 2017";"-";"-";"-";"1284,75";"1215,04";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1312,13";"1156,90";"1169,77";"1079,41";"936,52";"1241,07";"1083,85";"1116,59";"1284,67";"1090,87";"1088,87";"1079,65";"1028,72";"1035,51";"1009,78";"1030,66";"-";"-";"-";"-";"-"
"setembro 2017";"-";"-";"-";"1279,65";"1209,95";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1309,65";"1154,49";"1169,55";"1078,81";"936,19";"1240,31";"1082,88";"1115,65";"1283,59";"1089,63";"1086,67";"1077,59";"1030,03";"1035,24";"1013,52";"1034,38";"-";"-";"-";"-";"-"
"outubro 2017";"-";"-";"-";"1277,54";"1209,15";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1309,52";"1154,34";"1170,15";"1078,61";"936,17";"1240,55";"1082,95";"1114,72";"1284,02";"1089,96";"1083,52";"1074,55";"1033,40";"1038,46";"1024,12";"1045,74";"-";"-";"-";"-";"-"
"novembro 2017";"-";"-";"-";"1282,03";"1213,67";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1310,67";"1155,54";"1171,34";"1079,58";"936,52";"1241,90";"1084,17";"1115,62";"1285,38";"1091,20";"1083,71";"1074,85";"1030,06";"1036,45";"1020,85";"1042,57";"-";"-";"-";"-";"-"
"dezembro 2017";"-";"-";"-";"1269,37";"1201,17";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1293,90";"1141,55";"1157,98";"1067,96";"920,29";"1226,47";"1071,32";"1098,79";"1268,97";"1077,84";"1064,04";"1054,68";"1023,13";"1028,39";"995,32";"1015,90";"-";"-";"-";"-";"-"
"janeiro 2018";"-";"-";"-";"1273,78";"1205,20";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1297,67";"1145,24";"1160,96";"1070,90";"924,48";"1229,77";"1074,43";"1102,20";"1272,46";"1081,03";"1067,16";"1057,99";"1024,83";"1030,17";"1000,33";"1021,20";"-";"-";"-";"-";"-"
"fevereiro 2018";"-";"-";"-";"1289,62";"1221,57";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1319,16";"1162,31";"1178,63";"1085,32";"941,72";"1249,65";"1089,82";"1118,77";"1293,39";"1096,87";"1086,64";"1077,85";"1033,47";"1039,49";"1022,91";"1044,19";"-";"-";"-";"-";"-"
"março 2018";"-";"-";"-";"1291,99";"1223,64";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1320,10";"1163,16";"1179,52";"1086,14";"943,17";"1250,58";"1090,67";"1120,17";"1294,34";"1097,71";"1088,65";"1079,87";"1035,27";"1040,45";"1026,65";"1047,73";"-";"-";"-";"-";"-"
"abril 2018";"-";"-";"-";"1308,32";"1239,53";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1337,23";"1179,08";"1195,23";"1101,94";"958,20";"1266,89";"1105,92";"1136,69";"1311,13";"1112,85";"1107,54";"1098,09";"1056,76";"1062,45";"1039,64";"1061,27";"-";"-";"-";"-";"-"
"maio 2018";"-";"-";"-";"1301,91";"1233,47";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1341,69";"1183,52";"1199,44";"1106,48";"964,35";"1270,63";"1109,81";"1140,90";"1314,87";"1116,62";"1112,67";"1102,79";"1067,60";"1072,49";"1051,31";"1072,90";"-";"-";"-";"-";"-"
"junho 2018";"-";"-";"-";"1304,27";"1235,32";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1344,40";"1185,82";"1202,17";"1108,85";"962,81";"1273,04";"1111,85";"1141,11";"1317,26";"1118,60";"1111,36";"1101,24";"1069,35";"1073,77";"1044,89";"1066,20";"-";"-";"-";"-";"-"
"julho 2018";"-";"-";"-";"1309,30";"1240,45";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1357,28";"1196,94";"1213,40";"1118,48";"975,39";"1285,93";"1122,69";"1153,74";"1330,94";"1129,83";"1124,14";"1114,29";"1079,14";"1082,93";"1065,62";"1087,64";"-";"-";"-";"-";"-"
"agosto 2018";"-";"-";"-";"1318,06";"1249,16";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1365,25";"1204,53";"1219,96";"1125,09";"981,97";"1293,43";"1129,94";"1161,73";"1338,94";"1137,35";"1131,83";"1122,06";"1085,63";"1089,47";"1075,90";"1098,30";"-";"-";"-";"-";"-"
